transaction_id,transaction_date,transaction_price,price_unit,transaction_quantity,quantity_unit,store_id,product_id
300353,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,352
300356,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,355
300371,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,370
300426,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,425
300456,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,455
300460,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,459
300463,4/24/2023 10:41,13.2,1Kg,1,1Kg,1001,462
300066,4/24/2023 10:41,13.05,1Kg,1,1Kg,1001,65
300148,4/24/2023 10:41,13,1Kg,1,1Kg,1001,147
300150,4/24/2023 10:41,13,1Kg,1,1Kg,1001,149
300153,4/24/2023 10:41,13,1Kg,1,1Kg,1001,152
300177,4/24/2023 10:41,13,1Kg,1,1Kg,1001,176
300179,4/24/2023 10:41,13,1Kg,1,1Kg,1001,178
300230,4/24/2023 10:41,13,1Kg,1,1Kg,1001,229
300243,4/24/2023 10:41,13,1Kg,1,1Kg,1001,242
300324,4/24/2023 10:41,13,1Kg,1,1Kg,1001,323
300441,4/24/2023 10:41,13,1Kg,1,1Kg,1001,440
302003,4/24/2023 10:41,13,100G,2,100G,1001,2002
302871,4/24/2023 10:41,13,100G,2,100G,1001,2870
304225,4/24/2023 10:41,13,100G,2,100G,1001,4224
304904,4/24/2023 10:41,13,1Ea,3,1Ea,1001,4903
304922,4/24/2023 10:41,13,1Ea,3,1Ea,1001,4921
304933,4/24/2023 10:41,13,1Ea,3,1Ea,1001,4932
306164,4/24/2023 10:41,13,1Ea,3,1Ea,1001,6163
306230,4/24/2023 10:41,13,1Ea,3,1Ea,1001,6229
306241,4/24/2023 10:41,13,1Ea,3,1Ea,1001,6240
306295,4/24/2023 10:41,13,100mL,3,100mL,1001,6294
306385,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6384
306440,4/24/2023 10:41,13,100G,2,100G,1001,6439
306451,4/24/2023 10:41,13,100G,2,100G,1001,6450
306454,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6453
307015,4/24/2023 10:41,13,100G,2,100G,1001,7014
307027,4/24/2023 10:41,13,100G,2,100G,1001,7026
308524,4/24/2023 10:41,13,100G,2,100G,1002,8523
309546,4/24/2023 10:41,13,100G,2,100G,1002,9545
300362,4/24/2023 10:41,12.95,1Kg,1,1Kg,1001,361
300468,4/24/2023 10:41,12.95,1Kg,1,1Kg,1001,467
300193,4/24/2023 10:41,12.9,1Kg,1,1Kg,1001,192
300876,4/24/2023 10:41,12.72,100G,2,100G,1001,875
300149,4/24/2023 10:41,12.7,1Kg,1,1Kg,1001,148
300187,4/24/2023 10:41,12.7,1Kg,1,1Kg,1001,186
300331,4/24/2023 10:41,12.7,1Kg,1,1Kg,1001,330
300217,4/24/2023 10:41,12.65,1Kg,1,1Kg,1001,216
300910,4/24/2023 10:41,12.62,1Kg,1,1Kg,1001,909
300915,4/24/2023 10:41,12.62,1Kg,1,1Kg,1001,914
300922,4/24/2023 10:41,12.62,1Kg,1,1Kg,1001,921
300926,4/24/2023 10:41,12.62,1Kg,1,1Kg,1001,925
300927,4/24/2023 10:41,12.62,1Kg,1,1Kg,1001,926
300995,4/24/2023 10:41,12.62,1Kg,1,1Kg,1001,994
306824,4/24/2023 10:41,12.6,1L,3,1L,1001,6823
306825,4/24/2023 10:41,12.6,1L,3,1L,1001,6824
306826,4/24/2023 10:41,12.6,1L,3,1L,1001,6825
300007,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,6
300011,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,10
300013,4/24/2023 10:41,12.5,100G,2,100G,1001,12
300041,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,40
300064,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,63
300074,4/24/2023 10:41,12.5,100G,2,100G,1001,73
300095,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,94
300101,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,100
300103,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,102
300198,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,197
300235,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,234
300248,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,247
300614,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,613
300628,4/24/2023 10:41,12.5,1Kg,1,1Kg,1001,627
304984,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,4983
304985,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,4984
304994,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,4993
305003,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5002
305014,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5013
305015,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5014
305027,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5026
305216,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5215
305366,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5365
305368,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5367
305611,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5610
305612,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5611
305621,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5620
305630,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5629
305641,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5640
305642,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5641
305654,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5653
305697,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5696
305721,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5720
305723,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,5722
306341,4/24/2023 10:41,12.5,100G,2,100G,1001,6340
306353,4/24/2023 10:41,12.5,100G,2,100G,1001,6352
306369,4/24/2023 10:41,12.5,100G,2,100G,1001,6368
306951,4/24/2023 10:41,12.5,100G,2,100G,1001,6950
306963,4/24/2023 10:41,12.5,100G,2,100G,1001,6962
306979,4/24/2023 10:41,12.5,100G,2,100G,1001,6978
307633,4/24/2023 10:41,12.5,1Kg,1,1Kg,1002,7632
300939,4/24/2023 10:41,12.47,1Kg,1,1Kg,1001,938
300172,4/24/2023 10:41,12.42,1Kg,1,1Kg,1001,171
300303,4/24/2023 10:41,12.4,1Kg,1,1Kg,1001,302
300038,4/24/2023 10:41,12.3,1Kg,1,1Kg,1001,37
300937,4/24/2023 10:41,12.22,1Kg,1,1Kg,1001,936
300273,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,272
300279,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,278
300329,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,328
300363,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,362
300380,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,379
300383,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,382
300428,4/24/2023 10:41,12.2,1Kg,1,1Kg,1001,427
300956,4/24/2023 10:41,12.17,1Kg,1,1Kg,1001,955
300938,4/24/2023 10:41,12.07,1Kg,1,1Kg,1001,937
300009,4/24/2023 10:41,12,1Kg,1,1Kg,1001,8
300031,4/24/2023 10:41,12,1Kg,1,1Kg,1001,30
300033,4/24/2023 10:41,12,1Kg,1,1Kg,1001,32
300035,4/24/2023 10:41,12,1Kg,1,1Kg,1001,34
300047,4/24/2023 10:41,12,1Kg,1,1Kg,1001,46
300119,4/24/2023 10:41,12,1Kg,1,1Kg,1001,118
300202,4/24/2023 10:41,12,1Kg,1,1Kg,1001,201
300229,4/24/2023 10:41,12,1Kg,1,1Kg,1001,228
300242,4/24/2023 10:41,12,1Kg,1,1Kg,1001,241
300627,4/24/2023 10:41,12,1Kg,1,1Kg,1001,626
300658,4/24/2023 10:41,12,1Kg,1,1Kg,1001,657
304050,4/24/2023 10:41,12,100G,2,100G,1001,4049
304396,4/24/2023 10:41,12,100G,2,100G,1001,4395
304397,4/24/2023 10:41,12,100G,2,100G,1001,4396
304401,4/24/2023 10:41,12,100G,2,100G,1001,4400
304409,4/24/2023 10:41,12,100G,2,100G,1001,4408
304419,4/24/2023 10:41,12,100G,2,100G,1001,4418
304496,4/24/2023 10:41,12,100G,2,100G,1001,4495
304502,4/24/2023 10:41,12,100G,2,100G,1001,4501
304588,4/24/2023 10:41,12,100G,2,100G,1001,4587
304613,4/24/2023 10:41,12,100G,2,100G,1001,4612
306466,4/24/2023 10:41,12,1Kg,1,1Kg,1002,6465
306885,4/24/2023 10:41,12,1Kg,1,1Kg,1002,6884
307162,4/24/2023 10:41,12,1Kg,1,1Kg,1002,7161
307437,4/24/2023 10:41,12,1Kg,1,1Kg,1002,7436
307502,4/24/2023 10:41,12,1Kg,1,1Kg,1002,7501
307577,4/24/2023 10:41,12,1Kg,1,1Kg,1002,7576
307581,4/24/2023 10:41,12,1Kg,1,1Kg,1002,7580
307623,4/24/2023 10:41,12,1Kg,1,1Kg,1002,7622
300160,4/24/2023 10:41,11.85,1Kg,1,1Kg,1001,159
305605,4/24/2023 10:41,11.85,100G,2,100G,1001,5604
305606,4/24/2023 10:41,11.85,100G,2,100G,1001,5605
300286,4/24/2023 10:41,11.76,1Kg,1,1Kg,1001,285
300905,4/24/2023 10:41,11.72,100G,2,100G,1001,904
300332,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,331
300335,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,334
300337,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,336
300415,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,414
300445,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,444
300448,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,447
300450,4/24/2023 10:41,11.7,1Kg,1,1Kg,1001,449
300923,4/24/2023 10:41,11.67,1Kg,1,1Kg,1001,922
300292,4/24/2023 10:41,11.66,1Kg,1,1Kg,1001,291
300006,4/24/2023 10:41,11.5,1Kg,1,1Kg,1001,5
300050,4/24/2023 10:41,11.5,1Kg,1,1Kg,1001,49
300162,4/24/2023 10:41,11.5,1Kg,1,1Kg,1001,161
300203,4/24/2023 10:41,11.5,1Kg,1,1Kg,1001,202
303031,4/24/2023 10:41,11.5,1Kg,1,1Kg,1001,3030
306342,4/24/2023 10:41,11.5,100G,2,100G,1001,6341
306351,4/24/2023 10:41,11.5,100G,2,100G,1001,6350
306366,4/24/2023 10:41,11.5,100G,2,100G,1001,6365
306377,4/24/2023 10:41,11.5,100G,2,100G,1001,6376
306393,4/24/2023 10:41,11.5,1Kg,1,1Kg,1002,6392
306864,4/24/2023 10:41,11.5,1Kg,1,1Kg,1002,6863
306952,4/24/2023 10:41,11.5,100G,2,100G,1001,6951
306961,4/24/2023 10:41,11.5,100G,2,100G,1001,6960
306976,4/24/2023 10:41,11.5,100G,2,100G,1001,6975
306987,4/24/2023 10:41,11.5,100G,2,100G,1001,6986
308347,4/24/2023 10:41,11.5,100G,2,100G,1002,8346
309991,4/24/2023 10:41,11.5,1Kg,1,1Kg,1002,9990
306617,4/24/2023 10:41,11.41,1Kg,1,1Kg,1002,6616
300158,4/24/2023 10:41,11.3,1Kg,1,1Kg,1001,157
301399,4/24/2023 10:41,11.25,1Kg,1,1Kg,1001,1398
306869,4/24/2023 10:41,11.25,1Kg,1,1Kg,1002,6868
308167,4/24/2023 10:41,11.25,1Kg,1,1Kg,1002,8166
307349,4/24/2023 10:41,11.24,1Kg,1,1Kg,1002,7348
300256,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,255
300299,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,298
300307,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,306
300327,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,326
300365,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,364
300407,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,406
300408,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,407
300444,4/24/2023 10:41,11.2,1Kg,1,1Kg,1001,443
306554,4/24/2023 10:41,11.2,1Kg,1,1Kg,1002,6553
307225,4/24/2023 10:41,11.2,1Kg,1,1Kg,1002,7224
300950,4/24/2023 10:41,11.17,1Kg,1,1Kg,1001,949
300958,4/24/2023 10:41,11.17,1Kg,1,1Kg,1001,957
300963,4/24/2023 10:41,11.17,1Kg,1,1Kg,1001,962
300964,4/24/2023 10:41,11.17,1Kg,1,1Kg,1001,963
300970,4/24/2023 10:41,11.17,1Kg,1,1Kg,1001,969
300971,4/24/2023 10:41,11.17,1Kg,1,1Kg,1001,970
300875,4/24/2023 10:41,11.02,100G,2,100G,1001,874
300005,4/24/2023 10:41,11,1Kg,1,1Kg,1001,4
300022,4/24/2023 10:41,11,1Kg,1,1Kg,1001,21
300114,4/24/2023 10:41,11,1Kg,1,1Kg,1001,113
300163,4/24/2023 10:41,11,1Kg,1,1Kg,1001,162
300236,4/24/2023 10:41,11,1Kg,1,1Kg,1001,235
300249,4/24/2023 10:41,11,1Kg,1,1Kg,1001,248
300774,4/24/2023 10:41,11,100G,2,100G,1001,773
302196,4/24/2023 10:41,11,100G,2,100G,1001,2195
302569,4/24/2023 10:41,11,100G,2,100G,1001,2568
306192,4/24/2023 10:41,11,100mL,3,100mL,1001,6191
306211,4/24/2023 10:41,11,100mL,3,100mL,1001,6210
306223,4/24/2023 10:41,11,100mL,3,100mL,1001,6222
306247,4/24/2023 10:41,11,1Kg,1,1Kg,1002,6246
306334,4/24/2023 10:41,11,100G,2,100G,1001,6333
306350,4/24/2023 10:41,11,100G,2,100G,1001,6349
306354,4/24/2023 10:41,11,100G,2,100G,1001,6353
306378,4/24/2023 10:41,11,100G,2,100G,1001,6377
306433,4/24/2023 10:41,11,100G,2,100G,1001,6432
306443,4/24/2023 10:41,11,100G,2,100G,1001,6442
306452,4/24/2023 10:41,11,100G,2,100G,1001,6451
306944,4/24/2023 10:41,11,100G,2,100G,1001,6943
306960,4/24/2023 10:41,11,100G,2,100G,1001,6959
306964,4/24/2023 10:41,11,100G,2,100G,1001,6963
306988,4/24/2023 10:41,11,100G,2,100G,1001,6987
307001,4/24/2023 10:41,11,100G,2,100G,1001,7000
307019,4/24/2023 10:41,11,100G,2,100G,1001,7018
307028,4/24/2023 10:41,11,100G,2,100G,1001,7027
307119,4/24/2023 10:41,11,1Kg,1,1Kg,1002,7118
307138,4/24/2023 10:41,11,1Kg,1,1Kg,1002,7137
309147,4/24/2023 10:41,11,100G,2,100G,1002,9146
309300,4/24/2023 10:41,11,100G,2,100G,1002,9299
301012,4/24/2023 10:41,10.92,1Kg,1,1Kg,1001,1011
300122,4/24/2023 10:41,10.9,1Kg,1,1Kg,1001,121
300196,4/24/2023 10:41,10.9,1Kg,1,1Kg,1001,195
301129,4/24/2023 10:41,10.9,1Kg,1,1Kg,1001,1128
301430,4/24/2023 10:41,10.9,1Kg,1,1Kg,1001,1429
307617,4/24/2023 10:41,10.9,1Kg,1,1Kg,1002,7616
307629,4/24/2023 10:41,10.9,1Kg,1,1Kg,1002,7628
307634,4/24/2023 10:41,10.9,1Kg,1,1Kg,1002,7633
308199,4/24/2023 10:41,10.9,1Kg,1,1Kg,1002,8198
308585,4/24/2023 10:41,10.9,1Kg,1,1Kg,1002,8584
300921,4/24/2023 10:41,10.87,1Kg,1,1Kg,1001,920
300039,4/24/2023 10:41,10.85,1Kg,1,1Kg,1001,38
300349,4/24/2023 10:41,10.8,1Kg,1,1Kg,1001,348
300358,4/24/2023 10:41,10.8,1Kg,1,1Kg,1001,357
300457,4/24/2023 10:41,10.8,1Kg,1,1Kg,1001,456
300465,4/24/2023 10:41,10.8,1Kg,1,1Kg,1001,464
300893,4/24/2023 10:41,10.72,1Kg,1,1Kg,1001,892
300895,4/24/2023 10:41,10.72,100G,2,100G,1001,894
300924,4/24/2023 10:41,10.72,1Kg,1,1Kg,1001,923
300985,4/24/2023 10:41,10.72,1Kg,1,1Kg,1001,984
300988,4/24/2023 10:41,10.72,1Kg,1,1Kg,1001,987
300992,4/24/2023 10:41,10.72,1Kg,1,1Kg,1001,991
300345,4/24/2023 10:41,10.7,1Kg,1,1Kg,1001,344
300454,4/24/2023 10:41,10.7,1Kg,1,1Kg,1001,453
300076,4/24/2023 10:41,10.5,1Kg,1,1Kg,1001,75
300151,4/24/2023 10:41,10.5,1Kg,1,1Kg,1001,150
300209,4/24/2023 10:41,10.5,1Kg,1,1Kg,1001,208
300251,4/24/2023 10:41,10.5,1Kg,1,1Kg,1001,250
301868,4/24/2023 10:41,10.5,1L,3,1L,1001,1867
301869,4/24/2023 10:41,10.5,1L,3,1L,1001,1868
301870,4/24/2023 10:41,10.5,1L,3,1L,1001,1869
301871,4/24/2023 10:41,10.5,1L,3,1L,1001,1870
301872,4/24/2023 10:41,10.5,1L,3,1L,1001,1871
301881,4/24/2023 10:41,10.5,1L,3,1L,1001,1880
306396,4/24/2023 10:41,10.5,1Kg,1,1Kg,1002,6395
306898,4/24/2023 10:41,10.5,1Kg,1,1Kg,1002,6897
306904,4/24/2023 10:41,10.5,1Kg,1,1Kg,1002,6903
307526,4/24/2023 10:41,10.5,1Kg,1,1Kg,1002,7525
307532,4/24/2023 10:41,10.5,1Kg,1,1Kg,1002,7531
308362,4/24/2023 10:41,10.5,1L,3,1L,1002,8361
308365,4/24/2023 10:41,10.5,1L,3,1L,1002,8364
308367,4/24/2023 10:41,10.5,1L,3,1L,1002,8366
308371,4/24/2023 10:41,10.5,1L,3,1L,1002,8370
308374,4/24/2023 10:41,10.5,1L,3,1L,1002,8373
308391,4/24/2023 10:41,10.5,1L,3,1L,1002,8390
300764,4/24/2023 10:41,10.45,100G,2,100G,1001,763
300908,4/24/2023 10:41,10.42,1Kg,1,1Kg,1001,907
300573,4/24/2023 10:41,10.4,1Kg,1,1Kg,1001,572
300576,4/24/2023 10:41,10.4,1Ea,3,1Ea,1001,575
300146,4/24/2023 10:41,10.3,1Kg,1,1Kg,1001,145
300518,4/24/2023 10:41,10.3,1Kg,1,1Kg,1001,517
300545,4/24/2023 10:41,10.3,1Kg,1,1Kg,1001,544
300871,4/24/2023 10:41,10.22,100G,2,100G,1001,870
300883,4/24/2023 10:41,10.22,1Kg,1,1Kg,1001,882
300925,4/24/2023 10:41,10.22,1Kg,1,1Kg,1001,924
300944,4/24/2023 10:41,10.22,1Kg,1,1Kg,1001,943
300982,4/24/2023 10:41,10.22,1Kg,1,1Kg,1001,981
300990,4/24/2023 10:41,10.22,1Kg,1,1Kg,1001,989
300272,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,271
300275,4/24/2023 10:41,10.2,100G,2,100G,1001,274
300301,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,300
300305,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,304
300312,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,311
300325,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,324
300336,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,335
300361,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,360
300372,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,371
300374,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,373
300425,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,424
300429,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,428
300442,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,441
300449,4/24/2023 10:41,10.2,1Kg,1,1Kg,1001,448
300489,4/24/2023 10:41,10.1,1Kg,1,1Kg,1001,488
300991,4/24/2023 10:41,10.02,1Kg,1,1Kg,1001,990
300008,4/24/2023 10:41,10,1Kg,1,1Kg,1001,7
300012,4/24/2023 10:41,10,1Kg,1,1Kg,1001,11
300017,4/24/2023 10:41,10,1Kg,1,1Kg,1001,16
300025,4/24/2023 10:41,10,1Kg,1,1Kg,1001,24
300123,4/24/2023 10:41,10,1Kg,1,1Kg,1001,122
300159,4/24/2023 10:41,10,1Kg,1,1Kg,1001,158
300165,4/24/2023 10:41,10,1Kg,1,1Kg,1001,164
300166,4/24/2023 10:41,10,1Kg,1,1Kg,1001,165
300169,4/24/2023 10:41,10,1Kg,1,1Kg,1001,168
300170,4/24/2023 10:41,10,1Kg,1,1Kg,1001,169
300197,4/24/2023 10:41,10,1Kg,1,1Kg,1001,196
300298,4/24/2023 10:41,10,1Kg,1,1Kg,1001,297
300308,4/24/2023 10:41,10,1Kg,1,1Kg,1001,307
300624,4/24/2023 10:41,10,1Kg,1,1Kg,1001,623
300630,4/24/2023 10:41,10,1Ea,3,1Ea,1001,629
300768,4/24/2023 10:41,10,100G,2,100G,1001,767
301239,4/24/2023 10:41,10,1Kg,1,1Kg,1001,1238
301648,4/24/2023 10:41,10,100G,2,100G,1001,1647
301674,4/24/2023 10:41,10,100G,2,100G,1001,1673
301685,4/24/2023 10:41,10,100G,2,100G,1001,1684
301723,4/24/2023 10:41,10,100G,2,100G,1001,1722
302174,4/24/2023 10:41,10,100G,2,100G,1001,2173
302370,4/24/2023 10:41,10,100G,2,100G,1001,2369
302485,4/24/2023 10:41,10,100G,2,100G,1001,2484
303927,4/24/2023 10:41,10,100G,2,100G,1001,3926
304385,4/24/2023 10:41,10,100G,2,100G,1001,4384
304387,4/24/2023 10:41,10,100G,2,100G,1001,4386
304388,4/24/2023 10:41,10,100G,2,100G,1001,4387
304393,4/24/2023 10:41,10,100G,2,100G,1001,4392
304404,4/24/2023 10:41,10,100G,2,100G,1001,4403
304410,4/24/2023 10:41,10,100G,2,100G,1001,4409
304739,4/24/2023 10:41,10,100mL,3,100mL,1001,4738
304748,4/24/2023 10:41,10,100G,2,100G,1001,4747
304753,4/24/2023 10:41,10,100G,2,100G,1001,4752
304829,4/24/2023 10:41,10,100G,2,100G,1001,4828
304873,4/24/2023 10:41,10,1Ea,3,1Ea,1001,4872
304903,4/24/2023 10:41,10,100G,2,100G,1001,4902
305131,4/24/2023 10:41,10,100G,2,100G,1001,5130
305134,4/24/2023 10:41,10,100G,2,100G,1001,5133
305906,4/24/2023 10:41,10,100G,2,100G,1001,5905
305911,4/24/2023 10:41,10,100G,2,100G,1001,5910
306061,4/24/2023 10:41,10,100G,2,100G,1001,6060
306133,4/24/2023 10:41,10,1Ea,3,1Ea,1001,6132
306163,4/24/2023 10:41,10,100G,2,100G,1001,6162
306249,4/24/2023 10:41,10,1Kg,1,1Kg,1002,6248
306447,4/24/2023 10:41,10,1Ea,3,1Ea,1001,6446
306583,4/24/2023 10:41,10,1Ea,3,1Ea,1001,6582
306835,4/24/2023 10:41,10,1Ea,3,1Ea,1001,6834
306845,4/24/2023 10:41,10,1Ea,3,1Ea,1002,6844
307023,4/24/2023 10:41,10,1Ea,3,1Ea,1001,7022
307121,4/24/2023 10:41,10,1Kg,1,1Kg,1002,7120
307580,4/24/2023 10:41,10,1Kg,1,1Kg,1002,7579
307869,4/24/2023 10:41,10,1Kg,1,1Kg,1002,7868
308494,4/24/2023 10:41,10,1Kg,1,1Kg,1002,8493
308833,4/24/2023 10:41,10,100G,2,100G,1002,8832
308849,4/24/2023 10:41,10,100G,2,100G,1002,8848
308876,4/24/2023 10:41,10,100G,2,100G,1002,8875
308897,4/24/2023 10:41,10,100G,2,100G,1002,8896
309134,4/24/2023 10:41,10,100G,2,100G,1002,9133
309231,4/24/2023 10:41,10,100G,2,100G,1002,9230
309242,4/24/2023 10:41,10,100G,2,100G,1002,9241
300176,4/24/2023 10:41,9.94,1Kg,1,1Kg,1001,175
300409,4/24/2023 10:41,9.92,1Kg,1,1Kg,1001,408
306297,4/24/2023 10:41,9.9,100mL,3,100mL,1001,6296
306325,4/24/2023 10:41,9.9,1Kg,1,1Kg,1002,6324
301069,4/24/2023 10:41,9.85,1Kg,1,1Kg,1001,1068
308368,4/24/2023 10:41,9.85,1Kg,1,1Kg,1002,8367
308539,4/24/2023 10:41,9.85,1Kg,1,1Kg,1002,8538
300043,4/24/2023 10:41,9.83,1Kg,1,1Kg,1001,42
300933,4/24/2023 10:41,9.82,1Kg,1,1Kg,1001,932
300892,4/24/2023 10:41,9.72,1Kg,1,1Kg,1001,891
300916,4/24/2023 10:41,9.72,1Kg,1,1Kg,1001,915
300355,4/24/2023 10:41,9.7,1Kg,1,1Kg,1001,354
300357,4/24/2023 10:41,9.7,1Kg,1,1Kg,1001,356
300377,4/24/2023 10:41,9.7,1Kg,1,1Kg,1001,376
300462,4/24/2023 10:41,9.7,1Kg,1,1Kg,1001,461
300464,4/24/2023 10:41,9.7,1Kg,1,1Kg,1001,463
300475,4/24/2023 10:41,9.7,1Kg,1,1Kg,1001,474
300918,4/24/2023 10:41,9.67,1Kg,1,1Kg,1001,917
300930,4/24/2023 10:41,9.67,1Kg,1,1Kg,1001,929
300934,4/24/2023 10:41,9.67,1Kg,1,1Kg,1001,933
300313,4/24/2023 10:41,9.6,1Kg,1,1Kg,1001,312
300367,4/24/2023 10:41,9.6,1Kg,1,1Kg,1001,366
300727,4/24/2023 10:41,9.6,1L,3,1L,1001,726
302901,4/24/2023 10:41,9.6,1Kg,1,1Kg,1001,2900
309883,4/24/2023 10:41,9.6,1Kg,1,1Kg,1002,9882
300016,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,15
300032,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,31
300034,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,33
300055,4/24/2023 10:41,9.5,1Kg,2,1Kg,1001,54
300057,4/24/2023 10:41,9.5,100G,2,100G,1001,56
300182,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,181
300232,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,231
300241,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,240
300245,4/24/2023 10:41,9.5,1Kg,1,1Kg,1001,244
301951,4/24/2023 10:41,9.5,100G,2,100G,1001,1950
301958,4/24/2023 10:41,9.5,100G,2,100G,1001,1957
302007,4/24/2023 10:41,9.5,100G,2,100G,1001,2006
302088,4/24/2023 10:41,9.5,100G,2,100G,1001,2087
302093,4/24/2023 10:41,9.5,100G,2,100G,1001,2092
302099,4/24/2023 10:41,9.5,100G,2,100G,1001,2098
302110,4/24/2023 10:41,9.5,100G,2,100G,1001,2109
302177,4/24/2023 10:41,9.5,100G,2,100G,1001,2176
302179,4/24/2023 10:41,9.5,100G,2,100G,1001,2178
302267,4/24/2023 10:41,9.5,100G,2,100G,1001,2266
302487,4/24/2023 10:41,9.5,100G,2,100G,1001,2486
302493,4/24/2023 10:41,9.5,100G,2,100G,1001,2492
302494,4/24/2023 10:41,9.5,100G,2,100G,1001,2493
302501,4/24/2023 10:41,9.5,100G,2,100G,1001,2500
302592,4/24/2023 10:41,9.5,100G,2,100G,1001,2591
302720,4/24/2023 10:41,9.5,100G,2,100G,1001,2719
303408,4/24/2023 10:41,9.5,100G,2,100G,1001,3407
303445,4/24/2023 10:41,9.5,100G,2,100G,1001,3444
303459,4/24/2023 10:41,9.5,100G,2,100G,1001,3458
303480,4/24/2023 10:41,9.5,100G,2,100G,1001,3479
303525,4/24/2023 10:41,9.5,100G,2,100G,1001,3524
304599,4/24/2023 10:41,9.5,100mL,3,100mL,1001,4598
304761,4/24/2023 10:41,9.5,100G,2,100G,1001,4760
304763,4/24/2023 10:41,9.5,100G,2,100G,1001,4762
305919,4/24/2023 10:41,9.5,100G,2,100G,1001,5918
305921,4/24/2023 10:41,9.5,100G,2,100G,1001,5920
306184,4/24/2023 10:41,9.5,100mL,3,100mL,1001,6183
